"Time / s","rpm to rad/s","CAN Unpack:id","Manual Switch","Gain:1","Ref Field Current","Gain:3","Torque"
0,52.359878540039063,52.150184631347656,-3.2198009490966797,-3.2220649719238281,0.80000001192092896,0.2168731689453125,-4.5077214241027832
0.00090000004274770617,52.359878540039063,52.150341033935547,-3.2077662944793701,-3.1704311370849609,0.80000001192092896,0.18589210510253906,-4.490872859954834
0.0018000000854954123,52.359878540039063,52.150398254394531,-3.1956233978271484,-3.2220649719238281,0.80000001192092896,0.2168731689453125,-4.4738726615905762
0.0027000000700354576,52.359878540039063,52.150424957275391,-3.1834461688995361,-3.0981407165527344,0.80000001192092896,0.23752784729003906,-4.456824779510498
0.0036000001709908247,52.359878540039063,52.210121154785156,-3.2439155578613281,-3.2220649719238281,0.80000001192092896,0.24785423278808594,-4.5414819717407227
0.0045000002719461918,52.359878540039063,52.355072021484375,-3.4116618633270264,-3.5008983612060547,0.80000001192092896,0.12392997741699219,-4.7763266563415527
0.0054000001400709152,52.359878540039063,52.422187805175781,-3.4937558174133301,-3.5525360107421875,0.80000001192092896,0.15491104125976563,-4.8912582397460938
0.006300000473856926,52.359878540039063,52.446361541748047,-3.527069091796875,-3.5422077178955078,0.80000001192092896,0.20654678344726563,-4.937896728515625
0.0072000003419816494,52.359878540039063,52.461582183837891,-3.5505714416503906,-3.5215530395507813,0.80000001192092896,0.17556571960449219,-4.9707999229431152
0.0081000002101063728,52.359878540039063,52.40362548828125,-3.4882099628448486,-3.5731906890869141,0.80000001192092896,0.17556571960449219,-4.8834939002990723
0.0090000005438923836,52.359878540039063,52.259426116943359,-3.3166186809539795,-3.2737026214599609,0.80000001192092896,0.13425636291503906,-4.6432662010192871
0.0099000008776783943,52.359878540039063,52.214794158935547,-3.2568662166595459,-3.3046836853027344,0.80000001192092896,0.12392807006835938,-4.5596127510070801
0.01080000028014183,52.359878540039063,52.175376892089844,-3.2004251480102539,-3.2737026214599609,0.80000001192092896,0.1652374267578125,-4.480595588684082
